Precio,Area,Habitaciones,Banios,Pisos,Carretera,Huespedes,Sotano,Calefaccion,AC,Estacionamiento,Preferencial,Mobiliario
1469232.0,6288.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1273232.0,4338.4,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1608392.0,4878.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1410432.0,5038.4,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1177192.0,4648.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
902792.0,4608.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
765592.0,4238.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
520592.0,3228.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1186992.0,6888.4,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1275192.0,2788.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1206592.0,4638.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
981192.0,3274.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1921992.0,6238.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1177192.0,2383.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
1020392.0,3088.4,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1196792.0,6598.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1375152.0,4438.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1118392.0,4738.4,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1294792.0,4398.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
971392.0,5558.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
1373192.0,4758.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1123292.0,4738.4,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1583892.0,6898.4,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1000792.0,4738.4,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
1529992.0,6338.4,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1057632.0,2758.4,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
824392.0,2938.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3431192.0,10198.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
1038032.0,5688.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
696992.0,4638.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1373192.0,6538.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
1039992.0,3838.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2235592.0,9238.4,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
2117992.0,6238.4,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1147792.0,3918.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1177192.0,5738.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1333992.0,10478.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0
1294792.0,3108.4,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1373192.0,3208.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
981192.0,3878.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
706792.0,3118.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
873392.0,3238.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1177192.0,7238.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0
1010592.0,4738.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
961592.0,2383.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1941592.0,9118.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
530392.0,1938.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
745992.0,4238.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1353592.0,5053.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1471192.0,8638.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
2078792.0,6563.4,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
2509992.0,8738.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
1706392.0,8610.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0
1098792.0,5738.4,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
873392.0,3738.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1167392.0,5078.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
902792.0,2922.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
530392.0,3887.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
626432.0,5538.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
881232.0,4738.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1255592.0,4748.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
2549192.0,6838.4,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
2490392.0,4838.4,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
951792.0,3688.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
1343792.0,7238.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1569192.0,6598.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2088592.0,4538.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
1706392.0,6838.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
1431992.0,11648.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
883192.0,3688.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1667192.0,7558.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1627992.0,5038.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
883192.0,4333.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
491192.0,3858.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1030192.0,3868.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
981192.0,4228.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1388872.0,3038.4,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2745192.0,5988.4,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
675432.0,3873.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1118392.0,4288.4,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
1823992.0,3998.4,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
941992.0,4988.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1177192.0,6038.4,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
1490792.0,8038.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
804792.0,5638.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
2451192.0,4558.4,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
2206192.0,6788.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
981192.0,7588.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
906712.0,3878.4,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
971392.0,3298.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
922392.0,6298.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2029792.0,9238.4,4.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
726392.0,4638.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1814192.0,4198.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
1079192.0,3418.4,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
1167392.0,4284.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
941992.0,4358.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1373192.0,3238.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1020392.0,4368.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
2234971.0,9114,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
822579.0,5726,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
1568571.0,10614,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508979.0,2876,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
1176571.0,5964,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
2055419.0,11316,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1039371.0,3714,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
685379.0,3116,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
842179.0,2711,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1176571.0,7114,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0
1882171.0,5134,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
833571.0,4466,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1215771.0,6564,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1567379.0,10376,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1861379.0,6296,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1057779.0,3296,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1714379.0,6296,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1392171.0,4524,4.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
980571.0,4104,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1567379.0,10376,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1088371.0,3894,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
744179.0,3876,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
979379.0,4476,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1196171.0,6474,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1174611.0,3564,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
793179.0,2516,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1077379.0,5176,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1117771.0,4074,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1606579.0,5276,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0
802979.0,5876,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1372571.0,6834,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
725771.0,3714,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
881379.0,8876,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
685379.0,7576,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1116579.0,3976,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1121479.0,3336,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1539171.0,8094,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1127571.0,3744,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
1665379.0,3576,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1764571.0,7314,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
696371.0,3114,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1372571.0,3084,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
822579.0,2576,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
528579.0,1576,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1274571.0,3634,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
636379.0,1712,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
902171.0,4434,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1733979.0,5376,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
998979.0,3026,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1214579.0,3376,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
1761419.0,6476,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
1401971.0,8264,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1038179.0,3476,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1294171.0,5124,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1126379.0,3336,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1351779.0,6738,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
1284371.0,3954,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1176571.0,4114,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1606579.0,5676,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
2057379.0,5876,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1567379.0,6236,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2351379.0,6876,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
970771.0,2259,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1165579.0,3922,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1460771.0,3294,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
804171.0,6114,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1098171.0,2259,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
2233779.0,8876,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
1039371.0,4154,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
793179.0,3176,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1235371.0,5014,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1470571.0,10383,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1264771.0,9974,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
998979.0,4376,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
861779.0,2966,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
587379.0,2876,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
724579.0,3476,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3038571.0,7614,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
494181.0,2276,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1855499.0,5876,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
960971.0,2724,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
862971.0,2274,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1666571.0,3814,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1439979.0,7856,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1459579.0,3056,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
876691.0,5609,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
624619.0,5176,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
949979.0,3516,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1291019.0,4386,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2743379.0,13076,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
1645011.0,11574,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
1292979.0,4036,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
1567379.0,6476,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
627771.0,2064,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
1174611.0,8364,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0
1684979.0,6676,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
2547379.0,6476,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
1058971.0,5944,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1735171.0,6464,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2057379.0,5026,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
823771.0,3714,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1704579.0,6476,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
685379.0,4716,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
626579.0,1826,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
1136179.0,4196,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
1371379.0,2876,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
921771.0,2614,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
636379.0,3846,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
2107571.0,6114,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1145979.0,3556,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1019771.0,3114,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
784571.0,4074,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1469379.0,10145,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1431371.0,3114,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1470571.0,8514,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
1862571.0,5814,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1352971.0,6154,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
1122671.0,4614,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
900979.0,4196,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
784571.0,2764,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
1196171.0,4614,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
1194979.0,6236,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
941371.0,5074,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1077379.0,3056,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
1470571.0,9914,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
2352571.0,8064,5.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0
828459.0,2876,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1626179.0,4676,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
881379.0,3326,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1548971.0,6214,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
940179.0,3061,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
957819.0,3916,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
840219.0,7926,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1283179.0,3716,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2076979.0,7316,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1271419.0,4866,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2449379.0,4196,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
2058571.0,6114,4.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1528179.0,6086,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1029571.0,5754,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1643051.0,4914,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
673619.0,3511,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
2586579.0,3376,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
495373.0,2514,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1704579.0,6491,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1823371.0,8364,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1294171.0,2984,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
941371.0,3864,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
843371.0,5190,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1537979.0,2693,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2019371.0,7794,4.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1146959.0,3476,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1763379.0,3976,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
843371.0,3354,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
823771.0,5074,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1224379.0,3776,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1078571.0,2290,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1980171.0,8994,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1558771.0,4514,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
1215771.0,3614,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
1175379.0,5376,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
